id,account_state,risk_level,date_of_birth,state,zipcode,platform,created_at
317981,complete,2,1995-05-24,VA,22193,android,2016-07-09 16:52:32.066006
347298,complete,2,1983-04-21,GA,31326,android,2016-07-19 21:25:11.756762
318192,closed,1,1985-06-30,ID,83864,android,2016-07-09 18:10:33.013232
318199,complete,2,1984-01-13,OH,43040,android,2016-07-09 18:10:18.961064
318106,complete,1,1991-04-24,MT,59860,android,2016-07-09 18:25:41.034922
347513,complete,1,1976-11-04,LA,70633,android,2016-07-19 23:08:36.828136
347406,complete,2,1958-01-12,GA,30058,ios,2016-07-19 23:45:22.826842
347290,complete,2,1989-09-11,VA,20176,ios,2016-07-19 21:20:57.04255
318029,complete,2,1978-12-05,PA,19473,ios,2016-07-09 17:15:34.187025
317982,complete,1,1990-02-17,TX,77346,android,2016-07-09 17:56:40.845543
347329,closed,2,1987-09-16,TX,75227,ios,2016-07-21 15:46:03.567138
402502,complete,2,1991-09-01,AZ,85120,ios,2016-07-29 20:36:27.889956
317933,complete,2,1988-01-19,CA,92701,android,2016-07-09 16:48:05.363165
317983,complete,2,1993-07-08,CA,92880,android,2016-07-09 16:50:22.344055
347302,complete,1,1994-07-09,MD,20912,ios,2016-07-19 21:23:05.371492
318003,complete,2,1981-04-09,NY,11204,ios,2016-07-09 17:02:39.574154
318056,complete,2,1980-05-22,OH,43977,android,2016-07-09 17:27:18.393863
347369,closed,1,1983-02-12,NY,10468,ios,2016-07-19 21:55:35.662022
318249,complete,3,1985-12-08,MO,63303,android,2016-07-09 18:27:43.705923
318280,complete,2,1986-08-07,IN,47129,ios,2016-07-09 18:36:25.665335
347461,complete,1,1989-09-26,MA,01843,ios,2016-07-19 22:42:10.926639
317985,closed,2,1984-09-07,MN,55304,android,2016-07-09 16:52:34.029278
317986,complete,2,1974-09-10,TX,75024,ios,2016-07-09 16:54:15.523191
317987,complete,2,1972-08-29,OH,44212,ios,2016-07-09 16:57:19.211223
317992,complete,2,1983-11-02,MN,55441,ios,2016-07-09 17:06:03.517638
318015,closed,1,1985-10-17,NY,11212,android,2016-07-09 17:13:09.104394
317991,complete,2,1989-06-23,FL,33870,android,2016-07-09 17:44:40.227662
318163,complete,2,1983-02-15,FL,33157,ios,2016-07-09 18:03:45.942769
318256,complete,1,1997-04-20,TN,38134,ios,2016-07-09 18:26:14.299002
263525,complete,2,1963-01-10,IL,60639,ios,2016-07-09 18:29:10.537242
317988,complete,2,1983-10-03,OR,97701,ios,2016-07-10 00:49:12.096397
338108,complete,3,1975-01-31,SC,29657,ios,2016-07-16 17:44:03.737412
317994,complete,1,1981-03-12,TN,37075,android,2016-07-09 16:55:39.137996
318034,complete,2,1995-05-16,MA,02149,ios,2016-07-09 22:12:05.38526
347487,complete,2,1977-04-15,VA,23009,android,2016-07-23 03:08:45.320355
331813,complete,2,1985-03-15,NY,11208,android,2016-07-19 21:46:04.544883
318045,closed,2,1977-04-13,CA,93955,ios,2016-07-09 17:18:05.496438
347367,complete,2,1992-06-04,AR,72756,ios,2016-07-19 21:56:43.35525
317970,complete,2,1963-08-08,CT,06473,android,2016-07-09 16:55:59.95903
347314,complete,2,1981-09-03,IA,50211,android,2016-07-19 21:39:34.975179
317997,complete,2,1970-12-21,TX,75060,android,2016-07-09 16:58:12.559055
347434,complete,1,1984-12-04,PA,19126,android,2016-07-19 22:32:56.468686
318002,complete,1,1997-03-10,NV,89148,android,2016-07-09 17:02:24.849353
318006,complete,1,1987-10-13,UT,84005,android,2016-07-09 17:04:59.546502
317998,closed,3,1994-03-03,NY,11385,ios,2016-07-09 17:05:38.812192
347466,complete,1,1977-09-08,IL,62959,ios,2016-07-21 19:11:51.934546
318001,complete,2,1990-03-04,MI,48430,android,2016-07-09 17:06:26.123226
318013,closed,1,1995-12-21,NJ,07860,ios,2016-07-09 17:07:23.02202
318021,closed,2,1988-05-16,WI,53711,ios,2016-07-09 17:08:12.602844
318016,complete,2,1990-07-07,WA,98122,ios,2016-07-09 17:08:45.313062
317996,complete,2,1984-04-23,AZ,85204,android,2016-07-09 17:18:20.225001
318100,complete,2,1986-09-12,IL,60659,ios,2016-07-09 17:38:51.854037
318058,closed,2,1965-08-22,NC,28213,android,2016-07-09 17:43:50.613357
318126,complete,2,1995-09-26,ID,83328,ios,2016-07-09 17:52:05.161864
318166,complete,3,1988-11-27,NH,03858,android,2016-07-09 18:04:59.735342
318229,complete,2,1989-06-28,CT,06880,ios,2016-07-12 23:42:49.724293
317964,complete,2,1983-10-18,NJ,08034,android,2016-07-09 16:58:53.814753
347316,complete,1,1990-02-08,CA,90020,ios,2016-07-19 21:29:40.697667
318014,closed,2,1990-08-08,FL,32609,ios,2016-07-09 17:07:02.960239
318027,complete,1,1994-12-02,PA,19534,ios,2016-07-09 17:12:35.151427
318043,complete,3,1984-03-28,IL,62846,android,2016-07-09 17:16:12.206484
347514,complete,2,1983-09-08,GA,30349,ios,2016-07-19 23:08:35.919568
318036,complete,2,1980-09-12,MO,65536,android,2016-07-09 17:29:14.989202
318048,closed,1,1982-07-03,MD,21851,ios,2016-07-09 17:36:34.959908
317989,complete,2,1967-08-09,LA,71201,ios,2016-07-09 17:03:10.847056
318018,complete,2,1985-01-26,VA,22191,android,2016-07-09 17:06:18.586044
318141,complete,1,1993-06-20,PA,19140,android,2016-07-09 18:00:59.294578
318019,complete,2,1991-05-30,VA,23693,ios,2016-07-09 17:09:57.632814
318025,complete,2,1980-04-05,NJ,07662,android,2016-07-09 17:11:17.228556
318169,complete,1,1971-10-27,OK,74437,android,2016-07-09 18:11:38.764062
318023,complete,2,1981-07-25,IN,46544,android,2016-07-09 17:12:21.13071
318030,complete,2,1988-07-26,MO,63367,android,2016-07-09 17:12:57.942096
318035,closed,2,1984-09-08,IL,60452,android,2016-07-09 17:15:13.112298
347333,complete,2,1973-10-24,NC,27713,ios,2016-07-19 21:58:46.3668
318138,complete,1,1988-11-07,CA,90630,ios,2016-07-12 04:35:55.490747
318032,complete,2,1993-08-25,KS,66771,ios,2016-07-09 17:18:41.86918
318046,closed,2,1992-07-19,NJ,08872,ios,2016-07-09 17:18:54.244215
318063,complete,1,1996-08-31,AZ,85295,ios,2016-07-09 17:23:55.57494
318055,complete,2,1990-11-18,OH,45619,android,2016-07-09 17:24:26.581674
318062,complete,1,1988-09-03,IL,60637,ios,2016-07-09 17:26:24.099042
318078,closed,1,1990-02-19,NY,10457,ios,2016-07-09 17:35:11.253615
318084,complete,1,1988-03-05,FL,34286,android,2016-07-09 17:41:17.932832
284261,complete,1,1995-04-23,IN,46806,android,2016-07-09 17:18:40.851989
318082,complete,1,1991-01-25,PA,15042,android,2016-07-09 17:32:10.97955
318049,closed,2,1985-07-12,TX,78108,android,2016-07-10 23:56:46.399925
347356,complete,2,1992-12-14,PA,19140,ios,2016-07-19 21:56:10.721876
318080,complete,1,1995-04-13,TX,77320,android,2016-07-12 15:16:41.622932
347366,complete,2,1974-07-12,GA,30318,android,2016-07-19 22:01:28.029254
347455,complete,1,1953-12-16,FL,34286,android,2016-07-19 22:40:16.159085
347501,complete,2,1988-05-24,VA,22911,ios,2016-07-19 23:03:32.618345
318050,complete,2,1984-12-18,NC,28150,ios,2016-07-09 17:17:50.80887
318057,complete,2,1991-02-12,IL,60634,ios,2016-07-09 17:19:57.738333
318053,complete,1,1978-03-15,GA,31406,ios,2016-07-09 17:20:39.861508
318129,complete,1,1994-12-09,CA,95076,android,2016-07-09 17:50:10.589672
318130,complete,2,1993-12-10,CO,80013,ios,2016-07-09 17:52:56.946261
318059,complete,1,1994-02-09,VA,22644,ios,2016-07-09 17:23:42.806636
317950,complete,1,1996-01-22,UT,84321,ios,2016-07-09 17:24:51.229606
318066,complete,2,1987-06-13,CA,94134,ios,2016-07-09 17:55:46.043072
318067,complete,2,1975-06-12,FL,32137,android,2016-07-09 17:26:25.588538
318068,complete,1,1991-09-24,IN,47373,android,2016-07-09 17:27:47.560084
318072,complete,1,1993-03-13,TX,79927,ios,2016-07-09 17:28:02.811798
318145,complete,1,1996-02-16,NJ,08043,ios,2016-07-09 18:11:32.666413
318085,complete,2,1995-06-10,NV,89521,android,2016-07-09 17:34:50.559845
155315,complete,1,1992-09-13,MA,01843,ios,2016-07-19 22:06:24.987738
318095,complete,3,1985-12-25,FL,33442,android,2016-07-09 17:36:16.243091
347398,complete,1,1991-06-01,FL,32808,android,2016-07-19 22:09:07.648307
318157,complete,2,1994-07-27,NH,03824,ios,2016-07-09 21:48:31.402922
318152,complete,2,1996-01-29,SC,29651,android,2016-07-09 23:09:47.297181
318064,complete,2,1963-06-07,NY,10461,ios,2016-07-09 19:11:06.018523
347323,complete,2,1975-08-05,IN,46563,ios,2016-07-22 14:07:04.873954
318094,complete,2,1960-11-23,CA,93455,ios,2016-07-09 17:45:07.757957
318073,complete,3,1982-07-07,IA,52405,ios,2016-07-09 17:28:55.778015
318123,complete,1,1988-04-04,MS,39702,android,2016-07-14 02:12:40.860634
318173,complete,2,1992-09-08,GA,30277,ios,2016-07-10 21:53:50.508244
318133,complete,2,1990-06-11,PA,19035,ios,2016-07-09 17:50:56.081564
275190,closed,1,1984-05-10,NY,12183,android,2016-07-09 17:51:21.719699
318119,complete,1,1988-01-19,IN,46614,android,2016-07-09 17:55:18.550842
318103,complete,1,1979-04-10,FL,33983,ios,2016-07-09 17:39:02.840399
268585,complete,2,1986-08-04,NE,68620,ios,2016-07-09 17:54:23.515763
318109,complete,2,1978-08-02,MI,48221,android,2016-07-09 17:41:47.297038
318121,complete,2,1985-02-27,CA,90250,ios,2016-07-09 17:44:19.445492
318165,complete,3,1982-01-14,TX,77084,ios,2016-07-09 18:03:25.660669
318116,complete,2,1956-10-10,FL,34491,android,2016-07-09 17:56:43.754743
318091,complete,2,1974-11-17,NC,27407,android,2016-07-09 17:49:45.487249
318140,complete,2,1983-03-27,AZ,85710,android,2016-07-09 18:25:52.934616
318180,complete,1,1996-06-24,NC,28173,ios,2016-07-09 18:04:43.617585
318178,complete,1,1984-09-08,AZ,85208,ios,2016-07-09 18:02:46.54229
318161,complete,2,1977-12-16,CA,91932,ios,2016-07-09 17:58:32.955101
318153,complete,2,1990-07-10,MI,48433,ios,2016-07-09 17:56:26.201545
318134,complete,2,1984-11-08,FL,32208,ios,2016-07-09 17:56:27.88654
268644,complete,2,1991-06-20,IN,46319,android,2016-07-09 17:58:59.686601
296861,complete,1,1988-03-08,MN,55344,ios,2016-07-09 17:59:16.925231
318154,complete,2,1975-09-04,NJ,08902,android,2016-07-09 18:01:29.121318
318162,complete,2,1984-01-04,OH,43963,ios,2016-07-09 18:03:49.507398
318174,complete,2,1992-05-15,PA,19147,ios,2016-07-09 18:02:29.956654
318188,complete,1,1948-07-06,MD,21215,android,2016-07-10 11:31:11.350301
318125,complete,2,1992-03-16,VA,20121,android,2016-07-09 18:02:08.770654
318181,closed,2,1983-06-26,NY,11103,ios,2016-07-09 18:03:25.974808
318205,complete,2,1996-09-11,TX,77041,ios,2016-07-09 18:13:34.670744
318182,complete,2,1993-07-05,CA,95207,android,2016-07-09 18:04:25.372869
302666,complete,1,1990-12-17,SC,29420,ios,2016-07-09 18:05:11.315846
347325,complete,1,1992-11-05,FL,33165,android,2016-07-19 21:32:08.987897
318209,complete,2,1985-01-27,RI,02863,android,2016-07-09 18:14:08.904894
318219,complete,2,1994-09-02,IL,61021,android,2016-07-09 18:27:13.494571
318277,complete,1,1996-06-28,TX,77021,ios,2016-07-09 18:34:06.613137
318285,complete,2,1980-07-28,PA,18707,android,2016-07-09 18:36:55.126072
318244,closed,2,1988-12-17,MA,01524,android,2016-07-10 12:43:51.801617
347326,complete,2,1987-06-21,CO,80524,android,2016-07-19 21:40:13.980165
347342,complete,1,1975-04-08,CA,91979,android,2016-07-19 21:43:06.106865
318242,complete,1,1989-06-12,NJ,08004,android,2016-07-09 18:31:05.423819
268445,complete,2,1995-01-09,CO,80111,ios,2016-07-19 21:34:17.568766
347379,complete,1,1983-04-11,CA,95320,ios,2016-07-19 22:00:37.878343
318191,complete,2,1990-07-31,CA,91773,ios,2016-07-09 18:08:08.964211
318193,complete,2,1994-04-24,NC,27858,ios,2016-07-09 18:09:36.482825
318245,complete,1,1996-10-22,FL,32792,ios,2016-07-09 18:22:20.369456
318194,complete,2,1985-01-07,MI,48187,android,2016-07-09 18:08:38.887125
318195,complete,2,1982-03-10,NY,11207,ios,2016-07-09 18:09:42.841591
318204,complete,1,1989-05-18,CA,93550,ios,2016-07-09 18:11:20.931969
347388,complete,2,1991-01-05,TX,78124,ios,2016-07-19 22:01:52.198647
318224,closed,1,1990-09-16,FL,33032,ios,2016-07-09 18:24:19.171171
54072,complete,2,1985-09-21,OH,45833,ios,2016-07-09 18:26:20.782272
318270,complete,2,1970-11-24,CO,80209,android,2016-07-09 18:34:20.254371
318183,complete,1,1980-11-07,OH,44060,ios,2016-07-09 18:09:53.760356
318176,complete,2,1976-12-30,MA,01701,ios,2016-07-09 18:13:27.285456
347340,complete,2,1989-01-27,KY,40475,android,2016-07-19 21:40:13.953474
318208,complete,2,1987-03-19,IN,46360,android,2016-07-09 18:21:03.584157
318247,complete,2,1982-05-19,VT,05819,ios,2016-07-09 18:28:45.316548
318216,complete,2,1985-06-15,MS,38654,ios,2016-07-09 18:34:52.037787
318290,complete,2,1982-11-11,OH,44509,android,2016-07-09 18:38:01.741769
318196,complete,1,1995-08-23,KY,40356,ios,2016-07-10 13:04:05.843528
318160,closed,2,1991-09-01,MO,64119,android,2016-07-09 18:06:46.59432
318184,complete,2,1989-10-21,OR,97437,android,2016-07-09 18:12:21.482378
318214,complete,1,1974-07-27,TX,75204,android,2016-07-09 18:17:46.69168
282319,complete,1,1989-12-05,TX,75146,ios,2016-07-09 18:16:42.159515
321454,complete,2,1993-04-20,MN,55410,ios,2016-07-10 19:12:27.78231
347383,complete,2,1980-05-06,CA,90746,ios,2016-07-19 22:02:02.583673
318243,complete,2,1974-11-30,NV,89117,android,2016-07-09 18:22:36.456026
318232,complete,1,1993-12-14,CA,90606,android,2016-07-09 18:29:18.430001
318217,complete,2,1994-10-23,OR,97302,android,2016-07-09 18:21:19.98132
318282,complete,2,1993-08-12,IL,60615,android,2016-07-09 18:42:36.218535
347481,complete,2,1978-09-22,FL,33154,ios,2016-07-19 23:06:17.181881
347473,complete,2,1986-10-21,TX,79407,android,2016-07-19 23:23:16.334694
347345,complete,2,1986-11-04,ID,83605,android,2016-07-19 21:44:24.640455
318233,complete,1,1990-05-29,LA,70123,android,2016-07-09 18:41:45.110457
347408,complete,1,1983-07-24,MS,39056,ios,2016-07-19 22:19:21.529288
318226,complete,2,1947-02-20,PA,17329,ios,2016-07-09 18:20:07.553791
347368,complete,2,1989-09-23,NM,88030,ios,2016-07-19 21:56:22.265117
347496,complete,1,1980-06-30,NY,10304,android,2016-07-19 23:00:07.983472
318227,complete,2,1994-12-18,AZ,85710,android,2016-07-09 18:18:13.698904
318230,complete,2,1984-10-04,MA,02762,ios,2016-07-09 18:23:57.905841
347347,complete,1,1991-03-26,TN,37334,ios,2016-07-19 21:57:55.132359
318274,complete,2,1992-11-12,TX,77506,android,2016-07-09 18:34:45.66246
65507,complete,1,1988-07-29,NY,11236,ios,2016-07-19 21:44:07.866416
318250,complete,2,1986-04-09,WA,98903,android,2016-07-09 18:30:38.750831
318279,complete,2,1985-09-15,TX,77632,android,2016-07-09 18:33:50.647438
347475,complete,2,1988-09-06,CA,92081,ios,2016-07-19 22:57:24.76554
318304,complete,2,1949-05-28,TX,78228,android,2016-07-09 19:02:58.379166
318298,complete,1,1992-06-08,TX,78526,ios,2016-07-09 18:47:58.621851
318325,complete,2,1984-11-24,GA,30066,ios,2016-07-09 18:50:48.09147
318220,complete,2,1973-08-27,SC,29621,ios,2016-07-09 18:24:58.875573
318257,complete,1,1995-10-29,CA,95826,android,2016-07-09 18:26:38.079207
318262,complete,1,1987-02-02,MI,49505,android,2016-07-09 18:27:52.712373
318264,complete,1,1993-12-10,TX,77375,ios,2016-07-09 18:28:56.466642
318301,complete,2,1982-08-20,CA,93611,android,2016-07-09 18:41:37.280862
318261,complete,1,1983-03-15,OR,97487,ios,2016-07-09 18:30:10.697355
318271,complete,2,1988-03-07,FL,32779,android,2016-07-09 18:31:47.241488
318318,complete,1,1984-03-21,PA,17109,android,2016-07-09 18:49:29.096943
318263,complete,2,1971-05-04,PA,19446,android,2016-07-09 18:31:50.422226
314405,complete,2,1984-09-07,OH,43119,android,2016-07-22 22:45:33.452773
318287,complete,2,1960-12-01,FL,32514,ios,2016-07-09 18:53:23.119043
318314,complete,2,1966-05-26,AZ,85650,ios,2016-07-09 18:51:57.822772
318306,complete,1,1989-02-01,AR,72104,ios,2016-07-09 22:04:06.371863
318329,closed,2,1989-02-28,NC,27707,ios,2016-07-09 18:56:11.675829
318288,complete,1,1968-08-28,LA,71068,ios,2016-07-09 18:36:45.363765
318286,complete,2,1967-06-30,IL,60031,ios,2016-07-09 18:37:23.975086
318342,complete,1,1994-07-14,FL,33458,ios,2016-07-13 19:07:52.321671
318284,complete,1,1992-01-16,UT,84117,android,2016-07-09 18:38:51.131901
318333,complete,1,1973-12-25,LA,71303,android,2016-07-09 18:57:31.291257
318307,complete,2,1998-02-16,NJ,08103,ios,2016-07-09 18:45:06.991672
318259,complete,2,1987-10-30,MD,21804,android,2016-07-09 18:45:25.44067
318313,closed,1,1963-06-01,GA,30005,ios,2016-07-09 18:47:12.728378
318323,complete,2,1994-01-01,TX,79761,ios,2016-07-09 18:52:53.137412
318317,complete,1,1993-07-29,PA,19154,ios,2016-07-09 18:47:51.482493
318321,complete,2,1997-03-22,FL,33511,ios,2016-07-09 18:49:15.933622
318316,complete,2,1978-01-18,TX,75750,android,2016-07-09 18:52:57.695868
318308,complete,2,1976-11-19,MD,20871,ios,2016-07-09 18:53:50.651622
318387,complete,2,1995-05-17,TN,37686,ios,2016-07-09 19:23:20.419147
318324,complete,3,1977-02-12,OR,97217,android,2016-07-09 18:52:13.661235
318326,complete,3,1989-06-14,GA,30013,android,2016-07-09 18:56:00.567426
318336,complete,2,1993-11-07,NV,89406,ios,2016-07-09 19:02:06.569349
347493,complete,2,1983-08-01,NV,89141,android,2016-07-19 23:03:04.070677
318344,complete,2,1994-11-16,TX,78666,ios,2016-07-09 19:06:12.475953
347507,complete,1,1995-07-02,TX,77433,android,2016-07-19 23:09:14.734339
318362,complete,2,1990-02-01,TX,77498,android,2016-07-09 19:12:29.814424
318359,complete,2,1991-08-11,RI,02895,android,2016-07-09 19:18:19.708647
318335,complete,1,1996-04-06,FL,32807,android,2016-07-09 19:04:15.628654
318327,complete,2,1995-08-06,NM,87301,android,2016-07-09 18:56:52.138957
347349,complete,1,1995-11-23,MI,48316,ios,2016-07-19 21:47:02.075647
318334,complete,2,1973-03-06,CO,80016,android,2016-07-09 19:03:45.883791
347373,complete,2,1988-02-24,CA,95322,android,2016-07-19 22:00:03.980482
318291,complete,1,1997-09-25,GA,30034,android,2016-07-09 18:57:05.617407
318338,complete,2,1988-09-19,KS,66212,android,2016-07-09 19:10:10.121794
347449,complete,2,1998-04-24,DE,19707,ios,2016-07-19 22:49:40.886787
347404,complete,2,1983-05-08,NY,11211,ios,2016-07-24 16:23:18.161674
318343,complete,2,1993-09-24,IL,61008,android,2016-07-09 19:03:53.257916
347354,complete,2,1988-07-15,NC,28217,ios,2016-07-19 21:55:41.465187
318368,complete,2,1984-05-25,CA,90303,android,2016-07-09 19:10:22.065027
318386,complete,2,1992-11-17,UT,84005,android,2016-07-09 21:43:57.650071
321575,complete,2,1987-04-17,NC,28166,android,2016-07-10 20:06:13.035911
318345,complete,2,1994-05-16,TX,75752,android,2016-07-09 19:03:57.155237
318348,complete,2,1988-08-17,VA,23462,android,2016-07-09 19:07:26.451924
318385,complete,3,1994-11-15,CA,94507,android,2016-07-09 19:16:33.530847
347355,complete,2,1989-07-07,WI,53209,android,2016-07-22 03:24:16.364532
318352,complete,2,1994-11-17,CA,93647,ios,2016-07-09 19:04:07.483156
316297,complete,1,1996-11-04,CA,95240,ios,2016-07-09 20:36:35.240797
318351,complete,2,1992-06-12,MA,02184,ios,2016-07-09 20:35:07.782621
347401,complete,2,1995-03-05,CA,90650,android,2016-07-19 22:15:26.802085
318449,complete,2,1984-05-27,PA,19064,android,2016-07-10 03:56:13.13952
318414,complete,3,1977-07-17,NV,89169,android,2016-07-09 19:28:42.526792
318369,complete,2,1972-03-18,FL,32626,android,2016-07-17 23:21:20.032608
318424,complete,1,1986-04-26,NJ,08611,android,2016-07-09 19:34:01.204974
318420,complete,2,1972-11-03,FL,33314,android,2016-07-13 15:08:56.162093
318363,complete,2,1991-06-07,OH,44112,android,2016-07-09 19:09:08.636926
318378,complete,1,1981-11-22,IA,50613,android,2016-07-09 19:11:00.697247
347358,complete,2,1973-12-17,FL,33176,ios,2016-07-19 21:53:07.5267
318367,complete,1,1970-03-11,FL,33913,ios,2016-07-09 19:14:38.777767
318371,complete,1,1996-12-07,TX,75104,ios,2016-07-09 19:15:21.34267
318473,complete,2,1975-02-17,NJ,08096,ios,2016-07-09 19:45:47.952334
318468,complete,1,1997-04-22,WA,98058,android,2016-07-09 19:47:42.337948
318418,complete,2,1990-06-13,SC,29651,ios,2016-07-09 19:48:46.251605
318397,complete,2,1991-11-21,TX,78228,ios,2016-07-09 19:17:13.153286
318355,complete,1,1994-04-02,VA,22901,ios,2016-07-09 19:58:27.820209
318370,complete,2,1987-01-05,NC,28711,ios,2016-07-09 19:17:50.800093
315054,complete,1,1990-07-03,TX,78624,ios,2016-07-09 19:19:54.576071
318389,complete,3,1981-06-08,PA,18902,ios,2016-07-09 19:20:56.276192
318497,complete,2,1972-09-06,TX,77479,android,2016-07-09 19:52:48.971812
347432,complete,1,1992-10-13,MO,64504,ios,2016-07-19 22:32:06.837916
318409,complete,1,1978-05-05,FL,33014,ios,2016-07-09 19:24:28.005002
343378,complete,2,1980-05-13,GA,30092,ios,2016-07-19 22:41:15.138655
318529,complete,1,1995-10-05,TX,79924,android,2016-07-09 20:08:10.04797
318436,complete,2,1991-04-19,KS,67212,ios,2016-07-09 20:07:52.081319
318439,complete,1,1990-08-01,NJ,07042,ios,2016-07-10 00:26:03.294558
318364,complete,2,1986-03-17,NE,68116,ios,2016-07-10 03:01:36.720352
347485,complete,2,1980-03-13,TX,77459,android,2016-07-19 23:00:29.59961
318375,complete,2,1983-02-08,VA,23112,ios,2016-07-09 19:10:37.442101
318399,complete,2,1979-10-22,PA,19141,ios,2016-07-09 19:18:56.646444
316351,complete,1,1994-12-26,MA,02130,ios,2016-07-09 19:33:29.467696
318310,complete,1,1993-09-23,GA,31768,ios,2016-07-09 19:23:30.46644
318377,complete,1,1996-11-13,WI,54956,android,2016-07-09 19:11:15.330294
269745,complete,2,1989-12-28,AZ,86301,ios,2016-07-09 19:14:21.948702
347442,complete,2,1985-11-04,WV,25526,ios,2016-07-19 22:41:18.272557
318292,complete,2,1986-07-21,NC,28540,ios,2016-07-09 19:19:56.916919
318383,complete,2,1974-03-18,MI,49601,android,2016-07-09 19:22:32.96838
318423,complete,2,1990-02-20,TX,78368,android,2016-07-09 19:30:31.923838
318512,complete,2,1990-09-23,MI,49024,android,2016-07-09 19:58:37.029434
318408,complete,3,1980-07-11,MO,64105,android,2016-07-09 19:24:43.636442
318431,complete,2,1961-06-02,OH,45833,ios,2016-07-09 19:39:16.049712
318445,complete,1,1961-03-17,MI,48197,android,2016-07-09 19:39:34.647576
318400,complete,1,1984-01-21,TX,77086,android,2016-07-09 19:18:29.151479
318417,complete,2,1974-01-20,TX,77079,ios,2016-07-09 19:30:59.513729
318413,closed,2,1985-07-09,AL,76465,ios,2016-07-09 19:23:04.139544
318402,complete,1,1992-09-06,VA,24219,android,2016-07-09 19:23:29.058059
316110,closed,2,1986-08-24,OK,73003,android,2016-07-09 19:53:06.657005
318446,complete,2,1981-01-15,TN,37814,android,2016-07-14 20:19:11.575333
347364,complete,1,1993-12-14,PA,19120,ios,2016-07-19 22:00:17.51353
318411,complete,1,1990-09-30,CA,94523,ios,2016-07-09 19:24:02.341911
318406,complete,2,1985-11-18,MD,20901,ios,2016-07-09 19:25:59.594874
318410,complete,2,1982-06-02,NC,28314,ios,2016-07-09 19:25:23.671174
318405,complete,2,1975-02-26,TN,37643,ios,2016-07-09 19:25:42.994288
318395,complete,2,1984-12-27,WA,98390,ios,2016-07-09 19:26:58.682818
318426,complete,1,1997-10-03,GA,30294,android,2016-07-09 19:28:24.701904
318432,complete,2,1989-02-07,CA,95112,android,2016-07-09 19:38:53.178145
318444,complete,2,1995-05-09,TX,75417,android,2016-07-09 19:36:56.9115
318442,complete,1,1994-01-11,GA,30747,ios,2016-07-09 19:34:31.94979
318438,complete,1,1993-09-08,IN,47933,ios,2016-07-09 19:43:07.748108
318443,complete,2,1950-02-25,VA,23513,android,2016-07-09 19:37:25.531709
318456,closed,2,1995-09-09,MA,02115,ios,2016-07-09 19:41:25.047125
318455,complete,1,1997-10-10,NJ,07724,ios,2016-07-09 19:41:16.929137
318428,closed,1,1994-03-21,CA,91745,ios,2016-07-09 19:44:34.588328
318469,complete,3,1994-03-18,VA,22485,ios,2016-07-09 19:43:50.584862
318476,complete,1,1997-01-23,CA,95355,android,2016-07-09 19:46:15.647784
318543,complete,1,1997-04-13,CA,92399,ios,2016-07-09 20:06:25.001796
347376,closed,1,1992-07-29,TN,37902,android,2016-07-19 22:17:58.607198
347365,complete,2,1988-07-10,MA,01606,ios,2016-07-19 22:17:54.032436
347380,complete,1,1984-06-11,PA,19139,ios,2016-07-20 05:41:28.997926
318462,complete,2,1993-02-11,NY,11563,android,2016-07-09 19:44:40.745813
347427,complete,1,1985-12-21,TX,79416,android,2016-07-19 22:26:32.239983
347453,complete,2,1958-09-11,OH,44311,android,2016-07-19 22:50:21.165423
347494,complete,2,1980-11-11,NY,10280,ios,2016-07-19 22:59:07.891473
318458,complete,2,1971-06-06,FL,33974,android,2016-07-09 19:46:41.740255
318599,complete,2,1981-05-24,GA,30327,ios,2016-07-19 11:38:27.423686
318504,complete,2,1980-06-27,IL,62033,android,2016-07-09 20:02:19.035883
318533,closed,1,1988-07-02,TX,76013,android,2016-07-09 20:15:40.175691
347384,complete,1,1990-03-18,CA,92404,android,2016-07-19 22:07:13.215072
347381,complete,2,1982-11-03,TX,78613,android,2016-07-19 22:15:26.012152
347492,complete,1,1993-05-19,WV,26501,ios,2016-07-19 22:57:29.501973
323208,complete,2,1991-05-29,ID,83501,android,2016-07-11 06:48:48.574757
318500,complete,2,1992-08-22,TX,78744,android,2016-07-09 19:56:06.296161
318484,complete,1,1976-05-25,NC,27526,android,2016-07-09 19:57:54.566641
318519,complete,2,1986-10-12,PA,17402,ios,2016-07-09 20:05:02.09855
318560,complete,2,1977-12-24,HI,96706,ios,2016-07-09 20:12:14.603366
347503,complete,1,1953-05-21,AL,36067,android,2016-07-19 23:07:58.568851
318618,complete,1,1996-01-24,TN,37814,android,2016-07-09 20:36:42.418061
347385,complete,2,1992-01-23,TX,78758,android,2016-07-21 12:18:24.207058
347458,complete,1,1994-06-07,TX,76164,ios,2016-07-25 05:41:52.907221
347445,complete,1,1981-04-03,TN,38108,ios,2016-07-29 20:19:56.282292
178395,complete,1,1991-02-19,CA,95121,ios,2016-06-03 17:57:50.104324
318465,complete,2,1990-06-25,NY,11764,ios,2016-07-09 19:49:25.243435
318494,complete,2,1995-06-05,FL,32935,ios,2016-07-09 19:54:19.388689
318492,complete,1,1985-12-05,MO,64134,android,2016-07-09 19:55:34.766417
347431,in_closing_process,2,1990-07-24,NY,11716,ios,2016-07-19 22:29:46.102111
318513,complete,1,1990-05-22,RI,02827,ios,2016-07-09 19:58:59.168952
